tRNA-synt_1d_C	foldmason	0.9491525423728814
PNTB	foldmason	0.9942857142857143
PGAM	foldmason	0.854054054054054
DUF28	foldmason	0.8463251670378619
adh	foldmason	0.9973190348525469
PEPCK_ATP	foldmason	0.9759999999999999
Cys_Met_Meta_PP	foldmason	0.9306666666666666
blmb	foldmason	0.715
mcp2	foldmason	0.9645390070921985
Glyco_hydro_19	foldmason	0.995850622406639
Filamin	foldmason	0.8588235294117647
DEAD	foldmason	0.6158536585365852
Mur_ligase_C	foldmason	0.75
cat	foldmason	0.985200845665962
MutS_D2	foldmason	0.9224489795918367
mmob_upper	foldmason	0.8342857142857142
lamb	foldmason	0.9006622516556292
TIG	foldmason	0.9875
ADF	foldmason	0.9398496240601504
cyto	foldmason	1.0
ltb	foldmason	0.9738219895287958
Toprim	foldmason	0.7848101265822784
igvar-l	foldmason	0.949771689497717
Thioesterase	foldmason	0.7796610169491525
tRNA-synt_1d_M	foldmason	0.9035222052067381
svmp	foldmason	1.0
pili_assembly	foldmason	0.8042328042328043
fer2	foldmason	0.7570621468926554
A2M_A	foldmason	0.9498069498069497
Asp_Glu_race	foldmason	0.724220623501199
PGM_PMM_II	foldmason	0.963963963963964
GGL	foldmason	1.0
Orn_DAP_Arg_deC	foldmason	0.9444444444444443
TIR	foldmason	0.8913043478260869
cah	foldmason	0.8843813387423936
Aldolase_II	foldmason	0.975609756097561
piplc	foldmason	0.9176470588235294
RhoGAP	foldmason	0.9355742296918768
transketolase_C	foldmason	0.9075630252100839
mmp	foldmason	0.9683544303797469
phosfruc	foldmason	0.9968553459119497
Hint	foldmason	0.9558823529411765
PX	foldmason	0.8148148148148148
Sec7	foldmason	1.0
AlaDh_PNT_D2	foldmason	0.9632107023411371
ACPS	foldmason	0.8
egf	foldmason	0.6376811594202899
Rho_GDI	foldmason	0.9926470588235294
Endonuclease_3	foldmason	0.953771289537713
Band_41_NME	foldmason	0.960747663551402
PCNA	foldmason	0.9919354838709677
dCMP_cyt_deam	foldmason	0.9029126213592235
Ribosomal_L6	foldmason	0.9375
cytochrome_b	foldmason	0.9947089947089947
Agglutinin	foldmason	0.9347826086956521
Pertussis_S2S3_N	foldmason	1.0
Ribosomal_L1	foldmason	0.7970297029702971
MCR_alpha	foldmason	0.9963636363636363
mdd	foldmason	0.9933949801849405
Lipase_3	foldmason	0.9448818897637795
cks	foldmason	0.7819548872180451
igV	foldmason	0.892018779342723
INTERFERON_A_B_D	foldmason	0.918238993710692
planttoxin	foldmason	1.0
kazal	foldmason	0.7499999999999999
NO_synthase	foldmason	1.0
Bac_rhodopsin	foldmason	0.9767441860465116
GAF	foldmason	0.9541984732824428
Thr_dehydrat_C	foldmason	0.6615384615384614
PK	foldmason	0.9643243243243244
ppase	foldmason	0.9212827988338192
PCMT	foldmason	0.9658536585365853
Malate_synthase	foldmason	0.9687964338781575
MutS_D3	foldmason	0.981203007518797
UPF0076	foldmason	0.991869918699187
SAM_PNT	foldmason	0.8322147651006712
DNA_photolyase	foldmason	0.9649122807017544
CBS	foldmason	0.8524590163934426
fer4	foldmason	0.5238095238095238
malt_amylase_NC	foldmason	0.9948364888123924
Kchannel	foldmason	0.865979381443299
urease_gamma	foldmason	1.0
bowman	foldmason	1.0
Glyco_hydro_18	foldmason	0.9259796806966618
cytprime	foldmason	0.931726907630522
MutS_NC	foldmason	0.9357541899441342
cpn60_TCP1	foldmason	0.8065843621399176
ANATO	foldmason	1.0
Glyco_hydro_20	foldmason	0.8532110091743119
HSP20	foldmason	0.8018018018018017
Sm	foldmason	0.9411764705882353
cytochr_c552	foldmason	0.9978354978354979
RNA_dep_RNA_pol	foldmason	0.8747967479674796
EGF_Lam	foldmason	0.7878787878787878
cbm12	foldmason	0.8461538461538461
Ferrochelatase	foldmason	0.9576547231270358
ATP-synt_DE_N	foldmason	0.9696969696969696
Cytidylyltransf	foldmason	0.8170212765957446
SSB	foldmason	0.9617486338797815
S_T_dehydratase	foldmason	0.8240740740740741
GHMP_kinases_C	foldmason	0.6171875
Staphylokinase	foldmason	0.41284403669724773
Lyase_8	foldmason	0.9165048543689319
PBP_NC	foldmason	0.9922480620155039
AhpC-TSA	foldmason	0.8834355828220859
S4	foldmason	1.0
Apocytochrome_F	foldmason	0.9879518072289156
Colicin_Pyocin	foldmason	0.9879518072289156
DSPc	foldmason	0.9122807017543859
Ribosomal_S5_C	foldmason	1.0
Bet_v_I	foldmason	1.0
lyase_1	foldmason	0.9706546275395034
acyo	foldmason	0.9844559585492229
trfl	foldmason	1.0
DNA_ligase_C	foldmason	0.8974358974358975
fibrinogen_C	foldmason	0.9460154241645243
Sec1	foldmason	0.9587727708533077
Sulfatase	foldmason	0.8526434195725533
Fe_dep_repr_M	foldmason	1.0
GA	foldmason	0.9807692307692307
CYCc	foldmason	0.9235127478753541
protg	foldmason	0.9016393442622951
NADHdh_2	foldmason	0.9695652173913043
GFO_IDH_MocA_NC	foldmason	0.8607142857142858
DHOdehase	foldmason	0.9484536082474226
MM_CoA_mutase	foldmason	0.4701195219123505
Zn_dep_PLPC	foldmason	0.9144144144144143
aadh	foldmason	0.8823529411764706
sh3	foldmason	0.5439999999999999
gpr	foldmason	0.9795918367346939
plantltp	foldmason	0.9608938547486034
Ala_racemase_N	foldmason	0.8787878787878788
RNase_U2	foldmason	0.9929577464788732
chromo	foldmason	0.8181818181818182
pec_lyase	foldmason	0.724960254372019
TNFR_c6	foldmason	0.6936416184971098
cystatin	foldmason	0.7636363636363638
recA	foldmason	1.0
LIF_OSM	foldmason	0.9733333333333334
S-AdoMet_synt	foldmason	1.0
Amidase	foldmason	0.9185185185185185
MAAL_N	foldmason	1.0
cpa	foldmason	0.9609507640067912
Cu_bind_like	foldmason	0.8795811518324607
zf-CCHC	foldmason	1.0
prt	foldmason	0.8244274809160306
CARD	foldmason	0.9050279329608939
DAHP_synth_1	foldmason	0.8666666666666667
CCP_MauG_NC	foldmason	0.8941176470588236
ghf16	foldmason	1.0
PEP-utilizers	foldmason	0.78
bontoxilysin	foldmason	0.9625151148730351
NTP_transferase	foldmason	0.8728813559322034
MM_CoA_mutase_N	foldmason	0.95512082853855
CPS	foldmason	0.7263427109974424
ModE_C	foldmason	0.920152091254753
ribonuclease_T2	foldmason	0.823529411764706
TrkA-N	foldmason	0.8941176470588235
Dwarfin	foldmason	0.989247311827957
TmpK	foldmason	0.8432432432432434
ferritin	foldmason	0.9933774834437086
ghf11	foldmason	0.9408450704225352
arginase	foldmason	0.9694915254237289
CUB	foldmason	0.9493087557603688
SIR2	foldmason	0.8525252525252525
Cys-protease-3C	foldmason	0.9022988505747126
Bacterial_PQQ	foldmason	0.9494949494949495
EFG_IV	foldmason	0.9661016949152542
NHase_beta	foldmason	0.9104477611940299
S-AdoMet_syntD2	foldmason	1.0
avi	foldmason	0.9606986899563318
SAP	foldmason	1.0
Dehydratase_LU	foldmason	0.9981851179673321
SRF-TF	foldmason	0.8805970149253731
hom	foldmason	0.9090909090909091
HIT	foldmason	0.8177339901477833
ghf18	foldmason	0.5412262156448202
flavbb	foldmason	0.9851190476190477
hormone_rec	foldmason	0.7888631090487238
HMG-CoA_red	foldmason	0.8301329394387001
CBD_2	foldmason	0.7441860465116278
lipase	foldmason	0.9920903954802259
squash	foldmason	0.6545454545454545
Uricase	foldmason	0.8981132075471698
COX2	foldmason	0.9736842105263158
Terpene_synth_C	foldmason	0.987220447284345
dutpase	foldmason	0.923728813559322
DNA_methylase	foldmason	0.8217821782178218
pilin	foldmason	0.5120772946859904
SHMT	foldmason	0.9783132530120482
SAM	foldmason	0.9503546099290779
Tymo_coat	foldmason	0.9657320872274143
Cutinase	foldmason	0.872093023255814
Transglutamin_C	foldmason	0.8947368421052632
Phage_integrase	foldmason	0.7987421383647798
PGM_PMM_I	foldmason	0.9706666666666668
prenyltrans	foldmason	0.6804835924006909
PTB	foldmason	0.8559322033898306
sh2	foldmason	0.8586387434554974
gln-synt_N	foldmason	0.9847715736040609
Nitrophorin	foldmason	0.9775280898876404
aabp	foldmason	0.8949771689497716
kringle	foldmason	0.9605263157894737
cys	foldmason	0.9134615384615384
glnasn	foldmason	0.9905660377358491
NHase_alpha	foldmason	0.9711286089238844
PPTA	foldmason	0.8561151079136691
Dala_Dala_ligas	foldmason	0.9286898839137645
gag_p17	foldmason	0.985645933014354
Furin-like	foldmason	0.7224669603524229
ENTH	foldmason	0.8452830188679246
sdr	foldmason	0.8836104513064134
Spermine_synth	foldmason	0.9807692307692307
bv	foldmason	0.35738831615120276
Dala_Dala_ligas_C	foldmason	0.9443099273607748
Bac_DNA_binding	foldmason	0.9859154929577465
Ribosomal_L2_N	foldmason	0.8976377952755906
UreE	foldmason	0.8787878787878788
COX3	foldmason	0.9613259668508287
CBD_3	foldmason	0.8764044943820225
B_lectin	foldmason	1.0
blm	foldmason	0.9724409448818898
S-AdoMet_syntD3	foldmason	0.9791666666666666
ETF_alpha	foldmason	1.0
Ribosomal_L30	foldmason	0.9827586206896551
PPDK_N_term	foldmason	0.9510869565217391
HGTP_anticodon	foldmason	0.9947089947089947
stpp	foldmason	0.9424083769633508
SRP54	foldmason	0.9675090252707581
GSH_synthase	foldmason	0.9901960784313726
rrm	foldmason	0.9315068493150684
intb	foldmason	0.8786610878661089
dTDP_sugar_isom	foldmason	0.988950276243094
ghf10	foldmason	0.9608177172061328
tRNA-synt_1	foldmason	0.871139510117146
NiFeSe_Hases	foldmason	0.9905482041587902
CN_hydrolase	foldmason	0.9190207156308852
hemopexin	foldmason	0.9289617486338798
GSH_synthase_NC	foldmason	0.9553862894450489
Pro_CA	foldmason	0.8779220779220778
BIR	foldmason	0.5595854922279794
VAT-Nn	foldmason	0.942528735632184
Fe_hyd_SSU	foldmason	0.9310344827586206
GerE	foldmason	0.9612403100775193
asp	foldmason	0.9008130081300814
ARID	foldmason	0.5759162303664922
GATA	foldmason	1.0
Ald_Xan_dh_1	foldmason	0.9902912621359222
ghf17	foldmason	0.978512396694215
kunitz	foldmason	1.0
helicase_NC	foldmason	0.4012345679012346
Ribosomal_S15	foldmason	1.0
LEM	foldmason	0.9052631578947369
ghf28	foldmason	0.9420731707317073
MHC_II_C	foldmason	0.9393939393939394
mmob_lower	foldmason	0.994750656167979
ghf6	foldmason	0.8402154398563735
DHH	foldmason	0.9945652173913043
ghf1	foldmason	0.8748510131108461
spidertoxin	foldmason	0.8478260869565218
Methyltransf_2	foldmason	0.9506172839506173
ptpase	foldmason	0.9622641509433962
GHMP_kinases	foldmason	0.7327433628318584
BRCT	foldmason	0.913907284768212
Hpr_kinase	foldmason	0.9530201342281879
tetR	foldmason	0.921875
Glyco_transf_6	foldmason	0.9645669291338581
capsid_c	foldmason	1.0
DHDPS	foldmason	0.9896551724137931
XPG_NI	foldmason	0.8661417322834646
DNA_ligase	foldmason	0.8587570621468926
Ribosomal_S30AE	foldmason	0.983957219251337
lipocalin	foldmason	0.7430340557275542
Peptidase_C15	foldmason	1.0
EFTU_2	foldmason	0.9473684210526314
TyrKc	foldmason	0.9400749063670412
PARP	foldmason	0.9906103286384976
alpha-amylase_N	foldmason	0.9830508474576272
Ribosomal_L12	foldmason	1.0
Band_41_M	foldmason	0.935960591133005
thymid_phosphorylase	foldmason	0.9930715935334873
molybdopterin	foldmason	0.7420109119251754
pro_aminopeptidase	foldmason	0.9935897435897436
C1q	foldmason	0.9508196721311475
